transaction_id,date,type,category,description,amount,payment_method,need_or_want,merchant,month,year,day_name
526,2021-10-27,Expense,Others,Need trial.,1056.13,Unknown,Other,Unknown,October,2021,Wednesday
527,2021-10-27,Expense,Bills,Focus indicate result.,259.4,Unknown,Need,Unknown,October,2021,Wednesday
528,2021-10-30,Expense,Bills,Number budget.,905.45,Unknown,Need,Unknown,October,2021,Saturday
529,2021-11-03,Expense,Health,Development middle animal.,265.39,Unknown,Need,Unknown,November,2021,Wednesday
530,2021-11-04,Expense,Bills,Theory tend.,1537.89,Unknown,Need,Unknown,November,2021,Thursday
531,2021-11-05,Income,Investment,Beat lead hard factor.,1517.0,Unknown,Income,Unknown,November,2021,Friday
532,2021-11-05,Expense,Travel,Drug happy will young simply.,337.67,Unknown,Need,Unknown,November,2021,Friday
533,2021-11-06,Expense,Entertainment,Character usually agency.,698.59,Unknown,Want,Unknown,November,2021,Saturday
534,2021-11-07,Expense,Travel,Player really act friend.,1693.41,Unknown,Need,Unknown,November,2021,Sunday
535,2021-11-10,Expense,Travel,Billion morning draw.,259.09,Unknown,Need,Unknown,November,2021,Wednesday
536,2021-11-15,Expense,Bills,Win central.,1010.12,Unknown,Need,Unknown,November,2021,Monday
537,2021-11-16,Income,Investment,Analysis discuss.,1902.0,Unknown,Income,Unknown,November,2021,Tuesday
538,2021-11-17,Expense,Health,Red head window be.,1686.63,Unknown,Need,Unknown,November,2021,Wednesday
540,2021-11-18,Expense,Food,Card star avoid nothing.,171.63,Unknown,Need,Unknown,November,2021,Thursday
539,2021-11-18,Expense,Travel,Door end fire.,1305.75,Unknown,Need,Unknown,November,2021,Thursday
541,2021-11-19,Expense,Shopping,Fish evening avoid dark.,1240.04,Unknown,Want,Unknown,November,2021,Friday
542,2021-11-21,Income,Income,Choice clearly.,2974.0,Unknown,Income,Unknown,November,2021,Sunday
543,2021-11-21,Expense,Shopping,Image movie who debate.,601.89,Unknown,Want,Unknown,November,2021,Sunday
544,2021-11-21,Income,Investment,Enter build citizen rather.,1794.0,Unknown,Income,Unknown,November,2021,Sunday
545,2021-11-23,Expense,Others,Structure foreign before.,934.24,Unknown,Other,Unknown,November,2021,Tuesday
546,2021-11-26,Expense,Bills,How any federal star.,632.04,Unknown,Need,Unknown,November,2021,Friday
547,2021-11-27,Expense,Health,Weight take.,1950.99,Unknown,Need,Unknown,November,2021,Saturday
548,2021-11-28,Income,Income,Economic left sound cause activity.,4718.0,Unknown,Income,Unknown,November,2021,Sunday
549,2021-12-01,Expense,Health,Cup hundred rather.,491.06,Unknown,Need,Unknown,December,2021,Wednesday
550,2021-12-02,Income,Income,Only true avoid young cup.,2530.0,Unknown,Income,Unknown,December,2021,Thursday
552,2021-12-03,Income,Investment,Begin suggest speak.,2877.0,Unknown,Income,Unknown,December,2021,Friday
551,2021-12-03,Expense,Shopping,Walk anything.,504.06,Unknown,Want,Unknown,December,2021,Friday
553,2021-12-08,Expense,Bills,Start house ahead raise.,1628.82,Unknown,Need,Unknown,December,2021,Wednesday
554,2021-12-09,Expense,Health,Democrat cost evidence third.,387.77,Unknown,Need,Unknown,December,2021,Thursday
555,2021-12-09,Income,Income,People early far include nearly.,4585.0,Unknown,Income,Unknown,December,2021,Thursday
556,2021-12-11,Expense,Others,Evidence case.,56.12,Unknown,Other,Unknown,December,2021,Saturday
557,2021-12-12,Expense,Others,Eat yes myself affect him.,1933.71,Unknown,Other,Unknown,December,2021,Sunday
558,2021-12-13,Expense,Health,Name machine tree maybe.,106.83,Unknown,Need,Unknown,December,2021,Monday
559,2021-12-13,Expense,Others,Conference five despite.,578.64,Unknown,Other,Unknown,December,2021,Monday
560,2021-12-15,Income,Investment,Speak line.,4030.0,Unknown,Income,Unknown,December,2021,Wednesday
561,2021-12-15,Income,Income,Yourself wind beyond prevent entire.,3496.0,Unknown,Income,Unknown,December,2021,Wednesday
562,2021-12-16,Expense,Health,Offer work home.,100.03,Unknown,Need,Unknown,December,2021,Thursday
563,2021-12-19,Income,Investment,Door fish scene.,3469.0,Unknown,Income,Unknown,December,2021,Sunday
564,2021-12-20,Expense,Bills,Agreement red way nor none.,778.83,Unknown,Need,Unknown,December,2021,Monday
565,2021-12-20,Expense,Travel,My compare also argue.,1652.37,Unknown,Need,Unknown,December,2021,Monday
566,2021-12-23,Expense,Bills,Money a.,266.04,Unknown,Need,Unknown,December,2021,Thursday
567,2021-12-24,Income,Income,Future concern sort.,3277.0,Unknown,Income,Unknown,December,2021,Friday
568,2021-12-26,Expense,Health,Against only.,1512.38,Unknown,Need,Unknown,December,2021,Sunday
569,2021-12-28,Income,Income,Suffer team.,4596.0,Unknown,Income,Unknown,December,2021,Tuesday
570,2021-12-31,Income,Investment,Relate product only from.,1622.0,Unknown,Income,Unknown,December,2021,Friday
571,2022-01-01,Expense,Others,Wish run join.,1043.47,Unknown,Other,Unknown,January,2022,Saturday
573,2022-01-03,Expense,Travel,Concern ability reduce.,1191.51,Unknown,Need,Unknown,January,2022,Monday
574,2022-01-03,Income,Investment,Company why really up.,3186.0,Unknown,Income,Unknown,January,2022,Monday
572,2022-01-03,Expense,Health,Program sport her.,333.38,Unknown,Need,Unknown,January,2022,Monday
575,2022-01-04,Expense,Others,Surface side nothing consider.,1420.39,Unknown,Other,Unknown,January,2022,Tuesday
576,2022-01-05,Expense,Food,Determine not view cell seat.,743.03,Unknown,Need,Unknown,January,2022,Wednesday
577,2022-01-06,Expense,Shopping,Word collection those become.,1171.57,Unknown,Want,Unknown,January,2022,Thursday
578,2022-01-08,Expense,Food,Activity decide really go.,1197.85,Unknown,Need,Unknown,January,2022,Saturday
579,2022-01-09,Expense,Entertainment,Answer just.,1445.59,Unknown,Want,Unknown,January,2022,Sunday
580,2022-01-13,Expense,Bills,This manage her.,1053.22,Unknown,Need,Unknown,January,2022,Thursday
581,2022-01-13,Expense,Shopping,Big look tell prepare.,304.07,Unknown,Want,Unknown,January,2022,Thursday
582,2022-01-14,Expense,Food,Later son almost.,1149.41,Unknown,Need,Unknown,January,2022,Friday
584,2022-01-16,Expense,Entertainment,End bit game thousand.,47.69,Unknown,Want,Unknown,January,2022,Sunday
583,2022-01-16,Expense,Bills,Natural together.,831.79,Unknown,Need,Unknown,January,2022,Sunday
586,2022-01-18,Expense,Others,Order party lot all.,1746.91,Unknown,Other,Unknown,January,2022,Tuesday
585,2022-01-18,Expense,Food,Threat church big day couple.,1414.49,Unknown,Need,Unknown,January,2022,Tuesday
587,2022-01-21,Expense,Health,Enter example down anyone occur.,1996.26,Unknown,Need,Unknown,January,2022,Friday
588,2022-01-21,Expense,Shopping,Approach about because.,634.37,Unknown,Want,Unknown,January,2022,Friday
589,2022-01-22,Income,Income,Best deal point.,4975.0,Unknown,Income,Unknown,January,2022,Saturday
590,2022-01-23,Expense,Travel,Such final however major.,1224.05,Unknown,Need,Unknown,January,2022,Sunday
591,2022-01-24,Income,Investment,Politics hold.,2785.0,Unknown,Income,Unknown,January,2022,Monday
592,2022-01-28,Expense,Entertainment,Hard knowledge enjoy let.,1883.56,Unknown,Want,Unknown,January,2022,Friday
593,2022-02-01,Expense,Travel,Nor character recent.,1412.75,Unknown,Need,Unknown,February,2022,Tuesday
594,2022-02-02,Expense,Others,Property space.,640.91,Unknown,Other,Unknown,February,2022,Wednesday
595,2022-02-05,Expense,Travel,Dinner article hit mission whole.,582.7,Unknown,Need,Unknown,February,2022,Saturday
596,2022-02-05,Expense,Shopping,Think live bad total research.,1792.56,Unknown,Want,Unknown,February,2022,Saturday
597,2022-02-06,Expense,Health,Too song quality per build.,1909.67,Unknown,Need,Unknown,February,2022,Sunday
598,2022-02-08,Expense,Travel,We cold deep.,93.71,Unknown,Need,Unknown,February,2022,Tuesday
599,2022-02-08,Expense,Bills,Amount bad raise.,699.26,Unknown,Need,Unknown,February,2022,Tuesday
600,2022-02-09,Expense,Travel,Challenge organization floor road southern.,1497.2,Unknown,Need,Unknown,February,2022,Wednesday
601,2022-02-10,Expense,Travel,News need task mind.,1866.72,Unknown,Need,Unknown,February,2022,Thursday
602,2022-02-10,Expense,Bills,Onto site both change note.,227.36,Unknown,Need,Unknown,February,2022,Thursday
603,2022-02-10,Expense,Entertainment,Understand none.,492.49,Unknown,Want,Unknown,February,2022,Thursday
604,2022-02-10,Expense,Entertainment,Test they there.,1279.51,Unknown,Want,Unknown,February,2022,Thursday
605,2022-02-11,Income,Income,Pressure occur list common.,3205.0,Unknown,Income,Unknown,February,2022,Friday
606,2022-02-14,Expense,Bills,Peace race i.,1365.57,Unknown,Need,Unknown,February,2022,Monday
610,2022-02-17,Income,Investment,Real any little environmental.,3833.0,Unknown,Income,Unknown,February,2022,Thursday
609,2022-02-17,Expense,Others,Full soldier.,960.12,Unknown,Other,Unknown,February,2022,Thursday
608,2022-02-17,Income,Income,Successful teach range.,3131.0,Unknown,Income,Unknown,February,2022,Thursday
607,2022-02-17,Expense,Food,Feel season similar.,1816.79,Unknown,Need,Unknown,February,2022,Thursday
611,2022-02-18,Income,Investment,Rock painting become.,4883.0,Unknown,Income,Unknown,February,2022,Friday
612,2022-02-21,Expense,Food,Tree imagine machine.,1827.33,Unknown,Need,Unknown,February,2022,Monday
613,2022-02-22,Income,Investment,Start middle city find.,797.0,Unknown,Income,Unknown,February,2022,Tuesday
614,2022-02-22,Expense,Shopping,Career surface these ahead.,1578.04,Unknown,Want,Unknown,February,2022,Tuesday
615,2022-02-25,Income,Income,Student economic lead.,806.0,Unknown,Income,Unknown,February,2022,Friday
616,2022-02-27,Income,Investment,Ever statement measure.,3244.0,Unknown,Income,Unknown,February,2022,Sunday
617,2022-03-01,Expense,Others,Drop major.,1779.63,Unknown,Other,Unknown,March,2022,Tuesday
618,2022-03-02,Income,Income,Whether listen necessary.,2735.0,Unknown,Income,Unknown,March,2022,Wednesday
619,2022-03-04,Income,Investment,Study else store.,3208.0,Unknown,Income,Unknown,March,2022,Friday
620,2022-03-05,Income,Income,Agree anyone take.,2607.0,Unknown,Income,Unknown,March,2022,Saturday
621,2022-03-07,Expense,Food,Positive question especially.,1475.87,Unknown,Need,Unknown,March,2022,Monday
622,2022-03-07,Expense,Entertainment,After sister should across treatment.,359.23,Unknown,Want,Unknown,March,2022,Monday
623,2022-03-12,Expense,Shopping,Song difference part wall require.,1655.71,Unknown,Want,Unknown,March,2022,Saturday
624,2022-03-14,Expense,Bills,Time surface learn design.,807.66,Unknown,Need,Unknown,March,2022,Monday
625,2022-03-17,Income,Investment,Station however bill memory production.,4411.0,Unknown,Income,Unknown,March,2022,Thursday
626,2022-03-17,Expense,Entertainment,Positive participant fear blue as.,23.59,Unknown,Want,Unknown,March,2022,Thursday
627,2022-03-18,Expense,Others,Technology end represent throughout.,1509.98,Unknown,Other,Unknown,March,2022,Friday
628,2022-03-18,Expense,Travel,Change she tonight.,1169.1,Unknown,Need,Unknown,March,2022,Friday
629,2022-03-18,Expense,Travel,Race return pretty young.,1310.83,Unknown,Need,Unknown,March,2022,Friday
630,2022-03-20,Expense,Food,Identify say on yes.,1338.89,Unknown,Need,Unknown,March,2022,Sunday
631,2022-03-20,Expense,Bills,Risk develop movement size.,816.78,Unknown,Need,Unknown,March,2022,Sunday
632,2022-03-22,Expense,Travel,Feel color price next.,1383.68,Unknown,Need,Unknown,March,2022,Tuesday
633,2022-03-23,Expense,Travel,Likely scientist.,741.41,Unknown,Need,Unknown,March,2022,Wednesday
634,2022-03-23,Expense,Bills,Water tonight pressure.,961.58,Unknown,Need,Unknown,March,2022,Wednesday
635,2022-03-24,Expense,Health,Development the inside thought.,837.53,Unknown,Need,Unknown,March,2022,Thursday
636,2022-03-25,Expense,Others,One less brother.,1517.13,Unknown,Other,Unknown,March,2022,Friday
637,2022-03-26,Expense,Entertainment,Oil per line create build.,1526.1,Unknown,Want,Unknown,March,2022,Saturday
638,2022-03-27,Expense,Bills,Fear approach take case customer.,1055.76,Unknown,Need,Unknown,March,2022,Sunday
639,2022-03-28,Expense,Health,Throughout would century television congress.,165.42,Unknown,Need,Unknown,March,2022,Monday
640,2022-03-28,Expense,Food,Forward would finish around.,1659.26,Unknown,Need,Unknown,March,2022,Monday
641,2022-03-28,Expense,Entertainment,Decide similar office.,1149.68,Unknown,Want,Unknown,March,2022,Monday
642,2022-03-28,Income,Income,Size sister can its.,4762.0,Unknown,Income,Unknown,March,2022,Monday
644,2022-03-29,Expense,Entertainment,Investment local above move.,1436.67,Unknown,Want,Unknown,March,2022,Tuesday
643,2022-03-29,Expense,Others,Throughout series.,1619.3,Unknown,Other,Unknown,March,2022,Tuesday
645,2022-03-31,Expense,Shopping,Adult above safe.,919.03,Unknown,Want,Unknown,March,2022,Thursday
646,2022-03-31,Income,Income,Fine bill me fill.,3024.0,Unknown,Income,Unknown,March,2022,Thursday
647,2022-03-31,Expense,Shopping,Fear fact.,516.37,Unknown,Want,Unknown,March,2022,Thursday
648,2022-04-01,Income,Investment,Model its rather card you.,1098.0,Unknown,Income,Unknown,April,2022,Friday
649,2022-04-01,Income,Income,Seek close trade speech.,1022.0,Unknown,Income,Unknown,April,2022,Friday
650,2022-04-01,Expense,Food,Difference world deep.,1869.82,Unknown,Need,Unknown,April,2022,Friday
651,2022-04-01,Income,Income,Mean but represent society heart.,759.0,Unknown,Income,Unknown,April,2022,Friday
652,2022-04-02,Expense,Bills,Perhaps order answer blue structure.,1540.25,Unknown,Need,Unknown,April,2022,Saturday
653,2022-04-02,Expense,Shopping,Indicate herself.,755.18,Unknown,Want,Unknown,April,2022,Saturday
654,2022-04-03,Expense,Others,Listen check receive.,1740.54,Unknown,Other,Unknown,April,2022,Sunday
655,2022-04-03,Expense,Shopping,Inside big minute.,169.7,Unknown,Want,Unknown,April,2022,Sunday
656,2022-04-04,Expense,Bills,Store bit responsibility brother.,1310.53,Unknown,Need,Unknown,April,2022,Monday
657,2022-04-05,Expense,Bills,Marriage participant.,1985.77,Unknown,Need,Unknown,April,2022,Tuesday
658,2022-04-08,Expense,Bills,Win group important civil nature.,1458.44,Unknown,Need,Unknown,April,2022,Friday
659,2022-04-09,Expense,Food,Former able public trade.,1514.8,Unknown,Need,Unknown,April,2022,Saturday
660,2022-04-09,Expense,Others,Chance bed memory rich.,1350.26,Unknown,Other,Unknown,April,2022,Saturday
661,2022-04-10,Expense,Shopping,Popular lead with.,1648.49,Unknown,Want,Unknown,April,2022,Sunday
662,2022-04-10,Expense,Health,Anyone spend them system.,318.69,Unknown,Need,Unknown,April,2022,Sunday
663,2022-04-16,Income,Investment,International break surface three.,763.0,Unknown,Income,Unknown,April,2022,Saturday
664,2022-04-18,Expense,Shopping,Professional color group.,1233.7,Unknown,Want,Unknown,April,2022,Monday
665,2022-04-18,Expense,Food,Environmental run head garden box.,488.93,Unknown,Need,Unknown,April,2022,Monday
666,2022-04-21,Income,Investment,Even history surface son.,4157.0,Unknown,Income,Unknown,April,2022,Thursday
668,2022-04-22,Expense,Food,Car risk.,497.02,Unknown,Need,Unknown,April,2022,Friday
667,2022-04-22,Income,Income,Indeed opportunity.,2419.0,Unknown,Income,Unknown,April,2022,Friday
669,2022-04-24,Expense,Food,Consider here grow agreement.,288.87,Unknown,Need,Unknown,April,2022,Sunday
670,2022-04-24,Expense,Entertainment,Turn both in animal.,1633.41,Unknown,Want,Unknown,April,2022,Sunday
671,2022-04-29,Expense,Health,Actually than modern season.,1159.17,Unknown,Need,Unknown,April,2022,Friday
672,2022-04-30,Expense,Health,Within prove full.,481.44,Unknown,Need,Unknown,April,2022,Saturday
673,2022-05-02,Expense,Entertainment,Believe product eat generation put.,832.98,Unknown,Want,Unknown,May,2022,Monday
674,2022-05-02,Expense,Bills,Stuff next write.,1255.73,Unknown,Need,Unknown,May,2022,Monday
675,2022-05-03,Expense,Others,Poor church.,103.3,Unknown,Other,Unknown,May,2022,Tuesday
676,2022-05-05,Expense,Shopping,Thank avoid man drive.,1573.75,Unknown,Want,Unknown,May,2022,Thursday
677,2022-05-05,Expense,Shopping,Medical nearly.,822.44,Unknown,Want,Unknown,May,2022,Thursday
678,2022-05-06,Expense,Bills,Stage bad know of.,1511.29,Unknown,Need,Unknown,May,2022,Friday
681,2022-05-07,Expense,Entertainment,Language budget market president.,608.47,Unknown,Want,Unknown,May,2022,Saturday
680,2022-05-07,Expense,Others,Include news a before.,1830.33,Unknown,Other,Unknown,May,2022,Saturday
679,2022-05-07,Expense,Shopping,None pressure lay future stay.,1119.0,Unknown,Want,Unknown,May,2022,Saturday
682,2022-05-08,Income,Investment,Forward should outside respond.,2588.0,Unknown,Income,Unknown,May,2022,Sunday
683,2022-05-08,Expense,Bills,Box service develop game.,1845.23,Unknown,Need,Unknown,May,2022,Sunday
684,2022-05-09,Expense,Bills,Miss reduce animal clearly cell.,1075.91,Unknown,Need,Unknown,May,2022,Monday
685,2022-05-09,Expense,Food,Effect cultural.,544.24,Unknown,Need,Unknown,May,2022,Monday
686,2022-05-11,Expense,Food,Democratic station course full.,1748.5,Unknown,Need,Unknown,May,2022,Wednesday
687,2022-05-13,Income,Investment,Unit study.,4427.0,Unknown,Income,Unknown,May,2022,Friday
688,2022-05-13,Expense,Health,Leader operation mean white.,613.34,Unknown,Need,Unknown,May,2022,Friday
689,2022-05-14,Expense,Entertainment,Save network item one under.,1874.95,Unknown,Want,Unknown,May,2022,Saturday
690,2022-05-19,Expense,Bills,Community spring billion price paper.,1496.29,Unknown,Need,Unknown,May,2022,Thursday
691,2022-05-19,Expense,Entertainment,Thing industry participant realize.,1394.3,Unknown,Want,Unknown,May,2022,Thursday
693,2022-05-20,Expense,Shopping,Huge garden family.,1831.1,Unknown,Want,Unknown,May,2022,Friday
692,2022-05-20,Expense,Travel,Include record security.,767.52,Unknown,Need,Unknown,May,2022,Friday
694,2022-05-22,Expense,Health,Team republican very plan cut.,623.76,Unknown,Need,Unknown,May,2022,Sunday
695,2022-05-23,Expense,Others,Tv car report window.,937.35,Unknown,Other,Unknown,May,2022,Monday
696,2022-05-24,Expense,Others,My pm report set.,1525.64,Unknown,Other,Unknown,May,2022,Tuesday
697,2022-05-24,Expense,Entertainment,Old wall report purpose.,747.7,Unknown,Want,Unknown,May,2022,Tuesday
698,2022-05-25,Expense,Entertainment,There institution actually.,1485.09,Unknown,Want,Unknown,May,2022,Wednesday
699,2022-05-27,Income,Income,Herself apply.,2918.0,Unknown,Income,Unknown,May,2022,Friday
700,2022-05-28,Income,Income,Environment size worker.,2384.0,Unknown,Income,Unknown,May,2022,Saturday
701,2022-05-29,Expense,Entertainment,Style real far.,1003.61,Unknown,Want,Unknown,May,2022,Sunday
702,2022-05-29,Expense,Health,Grow laugh.,522.08,Unknown,Need,Unknown,May,2022,Sunday
704,2022-05-30,Expense,Others,Score night down.,927.05,Unknown,Other,Unknown,May,2022,Monday
703,2022-05-30,Expense,Health,Unit hold.,346.84,Unknown,Need,Unknown,May,2022,Monday
705,2022-05-31,Expense,Others,Approach season data than team.,376.26,Unknown,Other,Unknown,May,2022,Tuesday
706,2022-06-01,Expense,Food,Treatment relate positive.,1052.65,Unknown,Need,Unknown,June,2022,Wednesday
707,2022-06-01,Expense,Bills,Cultural right cover large work.,1890.92,Unknown,Need,Unknown,June,2022,Wednesday
708,2022-06-04,Expense,Food,While same budget.,830.66,Unknown,Need,Unknown,June,2022,Saturday
709,2022-06-04,Expense,Entertainment,Evidence enough claim suffer.,145.26,Unknown,Want,Unknown,June,2022,Saturday
710,2022-06-06,Income,Investment,Letter visit always up.,4642.0,Unknown,Income,Unknown,June,2022,Monday
711,2022-06-07,Expense,Food,Past product make of group.,1239.49,Unknown,Need,Unknown,June,2022,Tuesday
712,2022-06-07,Expense,Others,Detail contain attention measure indeed.,1321.98,Unknown,Other,Unknown,June,2022,Tuesday
713,2022-06-11,Income,Income,Begin determine degree forward.,597.0,Unknown,Income,Unknown,June,2022,Saturday
714,2022-06-11,Income,Income,Despite sell most.,4888.0,Unknown,Income,Unknown,June,2022,Saturday
717,2022-06-12,Expense,Shopping,Truth during always those high.,1614.27,Unknown,Want,Unknown,June,2022,Sunday
715,2022-06-12,Expense,Bills,Either rich agency might.,1836.92,Unknown,Need,Unknown,June,2022,Sunday
716,2022-06-12,Expense,Food,Boy generation.,1009.41,Unknown,Need,Unknown,June,2022,Sunday
718,2022-06-13,Expense,Entertainment,Sort knowledge analysis together court.,391.94,Unknown,Want,Unknown,June,2022,Monday
719,2022-06-17,Expense,Health,Way cold.,541.98,Unknown,Need,Unknown,June,2022,Friday
720,2022-06-17,Expense,Health,Account assume prove similar ten.,1919.0,Unknown,Need,Unknown,June,2022,Friday
721,2022-06-18,Expense,Entertainment,Day stock.,1980.56,Unknown,Want,Unknown,June,2022,Saturday
722,2022-06-19,Expense,Bills,Section child.,1310.93,Unknown,Need,Unknown,June,2022,Sunday
723,2022-06-20,Expense,Food,Also available concern edge.,196.07,Unknown,Need,Unknown,June,2022,Monday
724,2022-06-21,Expense,Others,Start treat imagine later identify.,121.67,Unknown,Other,Unknown,June,2022,Tuesday
725,2022-06-21,Income,Investment,Hope brother.,1177.0,Unknown,Income,Unknown,June,2022,Tuesday
727,2022-06-23,Expense,Shopping,As second animal summer group.,1293.37,Unknown,Want,Unknown,June,2022,Thursday
726,2022-06-23,Expense,Bills,Face rate.,1790.63,Unknown,Need,Unknown,June,2022,Thursday
728,2022-06-25,Expense,Entertainment,She join house.,430.72,Unknown,Want,Unknown,June,2022,Saturday
729,2022-06-25,Expense,Others,Choose detail section someone.,549.48,Unknown,Other,Unknown,June,2022,Saturday
730,2022-06-26,Expense,Travel,Whether century quality.,1799.63,Unknown,Need,Unknown,June,2022,Sunday
731,2022-06-26,Expense,Food,Network never.,366.92,Unknown,Need,Unknown,June,2022,Sunday
732,2022-06-30,Expense,Food,Above others.,1923.32,Unknown,Need,Unknown,June,2022,Thursday
733,2022-07-01,Expense,Shopping,Water fight security tough gas.,1858.46,Unknown,Want,Unknown,July,2022,Friday
734,2022-07-02,Expense,Entertainment,Central contain pattern education boy.,1137.72,Unknown,Want,Unknown,July,2022,Saturday
737,2022-07-04,Expense,Bills,Popular available public economy.,1006.58,Unknown,Need,Unknown,July,2022,Monday
735,2022-07-04,Expense,Food,Maintain former campaign pretty beyond.,204.39,Unknown,Need,Unknown,July,2022,Monday
736,2022-07-04,Expense,Health,Surface usually.,773.85,Unknown,Need,Unknown,July,2022,Monday
738,2022-07-05,Expense,Bills,Fish late pattern.,687.78,Unknown,Need,Unknown,July,2022,Tuesday
739,2022-07-06,Expense,Shopping,Charge note space when collection.,1938.15,Unknown,Want,Unknown,July,2022,Wednesday
740,2022-07-13,Expense,Travel,Size republican political.,1569.26,Unknown,Need,Unknown,July,2022,Wednesday
741,2022-07-17,Expense,Entertainment,Care run there leg.,718.06,Unknown,Want,Unknown,July,2022,Sunday
742,2022-07-17,Expense,Shopping,Main board population.,379.62,Unknown,Want,Unknown,July,2022,Sunday
743,2022-07-17,Expense,Shopping,Teach cause mrs.,180.53,Unknown,Want,Unknown,July,2022,Sunday
744,2022-07-18,Expense,Entertainment,Baby away affect medical all.,1429.09,Unknown,Want,Unknown,July,2022,Monday
745,2022-07-18,Income,Investment,If operation trade necessary myself.,3612.0,Unknown,Income,Unknown,July,2022,Monday
746,2022-07-19,Expense,Bills,President chance hotel through.,1481.91,Unknown,Need,Unknown,July,2022,Tuesday
747,2022-07-20,Expense,Bills,Let member however.,192.13,Unknown,Need,Unknown,July,2022,Wednesday
748,2022-07-22,Expense,Others,Production summer.,726.24,Unknown,Other,Unknown,July,2022,Friday
749,2022-07-25,Expense,Bills,Cell city not not the.,183.72,Unknown,Need,Unknown,July,2022,Monday
753,2022-07-27,Income,Investment,Doctor protect military social.,3157.0,Unknown,Income,Unknown,July,2022,Wednesday
752,2022-07-27,Expense,Shopping,Voice american seven discussion.,215.55,Unknown,Want,Unknown,July,2022,Wednesday
750,2022-07-27,Expense,Bills,Plant event score official now.,1452.44,Unknown,Need,Unknown,July,2022,Wednesday
751,2022-07-27,Expense,Food,Truth thing always possible.,590.78,Unknown,Need,Unknown,July,2022,Wednesday
754,2022-07-28,Expense,Entertainment,Half president structure might.,1148.2,Unknown,Want,Unknown,July,2022,Thursday
755,2022-07-28,Income,Income,Might good test.,1888.0,Unknown,Income,Unknown,July,2022,Thursday
756,2022-07-29,Income,Income,Thought according think key.,2698.0,Unknown,Income,Unknown,July,2022,Friday
757,2022-07-30,Expense,Bills,Method exactly.,342.74,Unknown,Need,Unknown,July,2022,Saturday
758,2022-07-31,Expense,Travel,Church own stage.,973.62,Unknown,Need,Unknown,July,2022,Sunday
759,2022-08-02,Income,Income,Specific result loss long.,2520.0,Unknown,Income,Unknown,August,2022,Tuesday
760,2022-08-02,Expense,Others,Claim street against amount of.,1191.67,Unknown,Other,Unknown,August,2022,Tuesday
761,2022-08-03,Income,Investment,Picture always occur.,1609.0,Unknown,Income,Unknown,August,2022,Wednesday
762,2022-08-04,Expense,Shopping,Election conference when.,671.11,Unknown,Want,Unknown,August,2022,Thursday
763,2022-08-06,Expense,Health,These road.,886.04,Unknown,Need,Unknown,August,2022,Saturday
764,2022-08-07,Expense,Bills,Describe paper.,607.87,Unknown,Need,Unknown,August,2022,Sunday
765,2022-08-12,Expense,Entertainment,Color store over some.,963.23,Unknown,Want,Unknown,August,2022,Friday
766,2022-08-13,Income,Income,Process enough right garden law.,3114.0,Unknown,Income,Unknown,August,2022,Saturday
767,2022-08-15,Expense,Others,Her car admit.,1935.85,Unknown,Other,Unknown,August,2022,Monday
768,2022-08-15,Expense,Health,Range step painting concern.,758.35,Unknown,Need,Unknown,August,2022,Monday
769,2022-08-16,Expense,Shopping,Me brother lot candidate owner.,736.38,Unknown,Want,Unknown,August,2022,Tuesday
770,2022-08-16,Expense,Entertainment,Miss have analysis morning.,1188.53,Unknown,Want,Unknown,August,2022,Tuesday
771,2022-08-17,Expense,Food,Smile high open scientist.,1906.48,Unknown,Need,Unknown,August,2022,Wednesday
772,2022-08-18,Expense,Entertainment,International effort.,882.53,Unknown,Want,Unknown,August,2022,Thursday
773,2022-08-19,Expense,Bills,Exist theory.,1639.74,Unknown,Need,Unknown,August,2022,Friday
774,2022-08-21,Expense,Shopping,Country remember smile.,1349.23,Unknown,Want,Unknown,August,2022,Sunday
775,2022-08-21,Income,Income,Brother according pressure reach firm.,2482.0,Unknown,Income,Unknown,August,2022,Sunday
777,2022-08-22,Expense,Bills,Choice prepare.,1433.32,Unknown,Need,Unknown,August,2022,Monday
776,2022-08-22,Expense,Bills,Talk interest hand.,903.64,Unknown,Need,Unknown,August,2022,Monday
778,2022-08-23,Expense,Shopping,Sense including six lot.,1073.39,Unknown,Want,Unknown,August,2022,Tuesday
779,2022-08-24,Expense,Shopping,Never effect fill general relationship.,1091.85,Unknown,Want,Unknown,August,2022,Wednesday
780,2022-08-26,Expense,Health,Security land record.,1406.25,Unknown,Need,Unknown,August,2022,Friday
781,2022-08-26,Expense,Bills,Democrat hundred.,227.65,Unknown,Need,Unknown,August,2022,Friday
782,2022-08-28,Expense,Health,Pass range appear home player.,341.01,Unknown,Need,Unknown,August,2022,Sunday
783,2022-08-29,Expense,Shopping,Likely outside because.,1933.95,Unknown,Want,Unknown,August,2022,Monday
784,2022-08-30,Expense,Shopping,He participant right.,220.83,Unknown,Want,Unknown,August,2022,Tuesday
785,2022-08-31,Income,Investment,Prevent expert white arm similar.,4683.0,Unknown,Income,Unknown,August,2022,Wednesday
786,2022-08-31,Expense,Entertainment,Keep cut prevent sound.,897.1,Unknown,Want,Unknown,August,2022,Wednesday
787,2022-09-01,Expense,Bills,Almost outside middle.,696.49,Unknown,Need,Unknown,September,2022,Thursday
788,2022-09-02,Income,Investment,College already dream a church.,2920.0,Unknown,Income,Unknown,September,2022,Friday
